key,source_split,trial_split,filename,disease,IC,Blur,LC,quality_class,group_id,group_size,label_is_empty,qa_flags,image_path,label_path,image_sha256,label_sha256,pixel_sha256,image_mode,label_mode,height,width,foreground_pixels
train/101_A.png,train,smoke_train,101_A.png,A,1,1,1,good,pixel_3aa98c1852e068129bc6a6cdcceba0b23329a78714b932d0e4b6b1e202147fdb,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/101_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/101_A.png,8d392ad92ceb94747a492fb9c33a00e87949577b85aa18e31cf1bd1adc07cf6b,a604ed8c9d98b39cbbecac7398703096754a6a491cd5bf6118f53f163036b6c2,3aa98c1852e068129bc6a6cdcceba0b23329a78714b932d0e4b6b1e202147fdb,RGB,RGB,2048,2048,319016
train/109_A.png,train,smoke_train,109_A.png,A,1,0,1,poor,pixel_4980801094b08dfe342ce12e7210ba3669e93397b12888dda04d6f5a2aad2e04,1,0,opaque_rgba_label,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/109_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/109_A.png,7103299a9ad22df1efe611a46630f305fcaf37b471fd92e0cf7a1ac42f6c3526,9221fcfdd1bc35c2e6ba7d57dc33ea68b9e6ec20ea103fd6262d480930f2022c,4980801094b08dfe342ce12e7210ba3669e93397b12888dda04d6f5a2aad2e04,RGB,RGBA,2048,2048,199460
train/127_A.png,train,smoke_train,127_A.png,A,1,1,1,good,pixel_bea03721470584c1048e195bb237cf6b059e0565454d562ba9185187b566c124,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/127_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/127_A.png,861a0a51055813f84be882838d447005027d5e879993917946a1e88a97520b3a,ec55c84a5c7416c1dd640a5995b7d64fca2726b1cb50a7a6a76d0144f965d258,bea03721470584c1048e195bb237cf6b059e0565454d562ba9185187b566c124,RGB,RGB,2048,2048,239140
train/142_A.png,train,smoke_train,142_A.png,A,1,1,1,good,pixel_f657d0f54c8e6bfc026047959fc730e0b0fc621573bb8f43858bb69b237240aa,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/142_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/142_A.png,55862af34ce83507a7f33350edc509ebbee756afbc55c8293ef766a930398a0e,9b178bb134d527a2013d29f015862cc32756df47537dac61c468778ba4664bf5,f657d0f54c8e6bfc026047959fc730e0b0fc621573bb8f43858bb69b237240aa,RGB,RGB,2048,2048,226496
train/171_D.png,train,smoke_train,171_D.png,D,1,1,1,good,pixel_0fdf514a518589c35b75267281fe59ed2aa2d7cf5635bd84df8a835a284e170f,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/171_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/171_D.png,d5bab4b0e3b496e053c75db223c13ca49f1726bd94dd4ce5bd5f310ba8714406,0c9b86f02c5d76d05dfb2dbb3943c23ef32e342db829fb5231c9266c1d1c7dfb,0fdf514a518589c35b75267281fe59ed2aa2d7cf5635bd84df8a835a284e170f,RGB,RGB,2048,2048,366293
train/181_D.png,train,smoke_train,181_D.png,D,1,1,1,good,pixel_1e6f1ff7db117b73799f7f83e385575bdb2f453bd1b2f395ad45c1c2f26c05fa,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/181_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/181_D.png,a0e6757bc9c23ae8e3b095de4955aab21579e1884a2a0e2e2dba2d18a759ea51,f30032e41d47c3f5081cb55f460e126765181bdccf00515dbfb327d7f48eaff4,1e6f1ff7db117b73799f7f83e385575bdb2f453bd1b2f395ad45c1c2f26c05fa,RGB,RGB,2048,2048,315668
train/1_A.png,train,smoke_train,1_A.png,A,1,1,1,good,pixel_ac69fdeae1bef7ec4f631a105a8ab2b4475913b8b3522109bbf83f41a09c1c77,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/1_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/1_A.png,37ec1519d1447556296528548612e762b42dc51bcea13a3aa9977644c0495514,cdd95645f74c81dfc2e8144cc8f3775bc3bd839e010102688720892ccba7f7a6,ac69fdeae1bef7ec4f631a105a8ab2b4475913b8b3522109bbf83f41a09c1c77,RGB,RGB,2048,2048,295411
train/214_D.png,train,smoke_train,214_D.png,D,1,1,1,good,pixel_77719231718c14adce25051c678538470b2e2abf9efb682cd646d7ddd00e91c5,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/214_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/214_D.png,7e5c9cc5ea6171fbfc1d8e9df29535cef748ed4d68b4e5fcd71b81bc8a4c6fe3,efb3884ffd09ff319784e64e9227a7d928e2775d31e63915ea0c83263ae7ad96,77719231718c14adce25051c678538470b2e2abf9efb682cd646d7ddd00e91c5,RGB,RGB,2048,2048,266351
train/225_D.png,train,smoke_train,225_D.png,D,1,1,1,good,pixel_40ee4a7e286379519be9ec6009cc73952642d6a7dcafca6ec98d2f9457374ad8,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/225_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/225_D.png,df5b166033870f5f289c07eb9c9f677e7e2132a03bcdbb81179892576f9a1c9c,8c20369e70440cb30294cb79df6955886607c83df8f44d43cfb7b674b0b71b37,40ee4a7e286379519be9ec6009cc73952642d6a7dcafca6ec98d2f9457374ad8,RGB,RGB,2048,2048,215775
train/259_D.png,train,smoke_train,259_D.png,D,1,1,1,good,pixel_06b2884703a2e6976f74cc48706830e04c44431928c6568698a9d365e61e33ba,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/259_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/259_D.png,599d2752dc00fdb58fcbb1510cdaabefe13e5dbfeba85b5022ae7e2c6c0731f8,512d839ebf2319ddbdc5f8615e924522881a80f8634bfe530fc837db51cb907a,06b2884703a2e6976f74cc48706830e04c44431928c6568698a9d365e61e33ba,RGB,RGB,2048,2048,306532
train/260_D.png,train,smoke_train,260_D.png,D,0,1,1,poor,pixel_3128ff7f232bdcfdd920a4f3f8395b7b53cdaadc22043121cbd54e1067bb74c4,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/260_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/260_D.png,50727ff4145675818ba1dfee6547bd1209e9d8bceba4b0ba97338987b4d1c5e5,82299e56dbadf7d401167d6059ec9f645cda624ceeddd42389016b38d7e8b543,3128ff7f232bdcfdd920a4f3f8395b7b53cdaadc22043121cbd54e1067bb74c4,RGB,RGB,2048,2048,278619
train/284_D.png,train,smoke_train,284_D.png,D,0,0,1,poor,pixel_429625a6fb3ea0f87285455d0a721f03bab0982bbda5cb5581a7748b9bc9c78f,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/284_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/284_D.png,5dbd0c8727d5f42f3e56be08728e10a74fa2526a24233eb7a2248b00abcdddc8,49f82b52b77a06e84d6e55b9985b1c75765402254e31bb59ad97cbcc1a31f1bb,429625a6fb3ea0f87285455d0a721f03bab0982bbda5cb5581a7748b9bc9c78f,RGB,RGB,2048,2048,197617
train/290_D.png,train,smoke_train,290_D.png,D,1,1,1,good,pixel_b6877f99570bc0da3a96d8d88c48407867b923466fe34b69df1de59c4c978c6e,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/290_D.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/290_D.png,db37498b261ac9157bfee002d7db5af33f4a04a06e244e80f46bb275bfd70349,163bd6372bcea5dbc50b7ebfb4d6aab92c8b0bbfa006d4a32523d9a9e14c262c,b6877f99570bc0da3a96d8d88c48407867b923466fe34b69df1de59c4c978c6e,RGB,RGB,2048,2048,289665
train/308_G.png,train,smoke_train,308_G.png,G,1,1,1,good,pixel_ac8dc0e5678f87b75eb19ee79aed465d90ee9b7daa01eefec9ea7432a677f7e4,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/308_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/308_G.png,afea82e5ab15991e48e1b6d5649f94eb74990095b2ddbfaa2fd54d9a708ec9b9,ca3316733700dcced50a171ed014f2af38a4a95fa1fb877d4a54912d7e32b549,ac8dc0e5678f87b75eb19ee79aed465d90ee9b7daa01eefec9ea7432a677f7e4,RGB,RGB,2048,2048,283024
train/338_G.png,train,smoke_train,338_G.png,G,0,1,1,poor,pixel_f91efe1373457f417810552ca079ac492c352144d292ba7b357950cf74daea81,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/338_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/338_G.png,0c16413b3a9d3af7d6daeef72ebb7666f2778ad1baef6cc1f30830d40f079512,96410c8348c466f316e2ea58d1be6132a5d31d5e1fdfcab2e880b5a363207acf,f91efe1373457f417810552ca079ac492c352144d292ba7b357950cf74daea81,RGB,RGB,2048,2048,370394
train/364_G.png,train,smoke_train,364_G.png,G,0,0,1,poor,pixel_f2b13ff8657b8cb52af77c5a254c538fa1e0e494ebaccf528b3fe91d65e66e8c,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/364_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/364_G.png,edfa4852dd921b036dd91e69d97e05f4087d7c7fb40fc7455e1516607ee70444,c077996f02cd3a44a8f6795b39b2f4886c7769ec8aab67077cb2be8096ea3ec3,f2b13ff8657b8cb52af77c5a254c538fa1e0e494ebaccf528b3fe91d65e66e8c,RGB,RGB,2048,2048,213708
train/388_G.png,train,smoke_train,388_G.png,G,1,1,1,good,pixel_cd8c9e8e527e8190fc5aa7de0bf61ffd6e787d367a34bd45c0f184ab0f231c72,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/388_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/388_G.png,1e2a6694ca07445db81e87c8f61f935d8a65848bd234c74a8c165b563883b330,cead6f7d131a291554298f72d0bb88bc9f6615fcf4663b13fe5dac46abac11a0,cd8c9e8e527e8190fc5aa7de0bf61ffd6e787d367a34bd45c0f184ab0f231c72,RGB,RGB,2048,2048,214475
train/408_G.png,train,smoke_train,408_G.png,G,1,1,1,good,pixel_4ef1fc13b855eba6652ec49b7b7d0cba70276b8963101d03f8ce249b80331d0a,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/408_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/408_G.png,3f829be0ff80cb4d66a0e6bbeb096b6e01435dc79ad03119b093c419975ff0db,c96d8e7467a70baac2d3370b0e5fee46e4e686fa653c87ed9f588d68bfaf4be7,4ef1fc13b855eba6652ec49b7b7d0cba70276b8963101d03f8ce249b80331d0a,RGB,RGB,2048,2048,352323
train/419_G.png,train,smoke_train,419_G.png,G,1,1,1,good,pixel_72a377b42fbcc105ee0b461fbf3e5c125bd4a0b143a2685e86d3438f11b770a9,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/419_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/419_G.png,9ea9454a597118ffeed0dec37859571400be6b8fc5291e4205fadc94c8c7b207,7ae34d2a242d2a10cda8e27f4dcc375e9e6306c9ecff300da2331678347d4dc0,72a377b42fbcc105ee0b461fbf3e5c125bd4a0b143a2685e86d3438f11b770a9,RGB,RGB,2048,2048,382682
train/440_G.png,train,smoke_train,440_G.png,G,1,1,1,good,pixel_7711a39d912d2e2941ae9e1f87e5ad251622ccf23c1f162c7c47aaffab706639,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/440_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/440_G.png,59392d6fdc45fb0e5950e808ce399a152eeb53cbae5c8cb0e5e4456f02cabdd6,fa9bd5e9160d1ad89caf1eb033f28428d40832abe9f9d037fd29c99732f4292a,7711a39d912d2e2941ae9e1f87e5ad251622ccf23c1f162c7c47aaffab706639,RGB,RGB,2048,2048,285996
train/441_G.png,train,smoke_train,441_G.png,G,1,1,1,good,pixel_f1593939d88ab7cc3d98673d0c6be8f9371ce1496df1ff81bacb173a79dd6972,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/441_G.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/441_G.png,687492915c20b3f7390f8b3d8ea7f6d696f00ea6e7bd126340fcb312656121bb,7f664aef53b11ce1df75774b05e40834fc55e5802129040b6f0a63bde62e91bf,f1593939d88ab7cc3d98673d0c6be8f9371ce1496df1ff81bacb173a79dd6972,RGB,RGB,2048,2048,320215
train/454_N.png,train,smoke_train,454_N.png,N,0,1,1,poor,pixel_a8b94db0d7efa88304165c666a17b8df9d10271ddc9439a7f3167b1845d73628,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/454_N.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/454_N.png,6d657d7d3c3a1a708744c720e541d920f0b4f382888863098183efc90006c78c,4b036ed254d53ff8b8934fe87768399c7fb75370583073551b00a219fd724727,a8b94db0d7efa88304165c666a17b8df9d10271ddc9439a7f3167b1845d73628,RGB,RGB,2048,2048,375029
train/456_N.png,train,smoke_train,456_N.png,N,0,1,1,poor,pixel_f63be0058a1424fc6771dfdf7825bcd77403a13b34be9549a9b6e291b9642f3e,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/456_N.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/456_N.png,4169abe3c3f582cc89521d32d21a55d33139c3b33909cb86f829f46834194c73,560922b09344955c9f1a136caec05b91819ec4f1b0a6111db308d949b6a2b74c,f63be0058a1424fc6771dfdf7825bcd77403a13b34be9549a9b6e291b9642f3e,RGB,RGB,2048,2048,356939
train/474_N.png,train,smoke_train,474_N.png,N,1,1,1,good,pixel_7dcfeac183dcacf24504e9988b0e81f471317363e0b813f23aa73dc721f6841b,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/474_N.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/474_N.png,95cff1205b8a08084ee878e519578ee03fe30e5b8deb527ac23df431b1ccf940,f8b402004d43f1de4e7430279d5658474fa53a49d6218371c04d8c946ae448ff,7dcfeac183dcacf24504e9988b0e81f471317363e0b813f23aa73dc721f6841b,RGB,RGB,2048,2048,335862
train/484_N.png,train,smoke_train,484_N.png,N,1,1,1,good,pixel_3f492c995d6a2d10b5736987dbf8bb8a61d1b7f0d7d8d9012b531551f2a39a35,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/484_N.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/484_N.png,7cd38cd45df8d8fb75f6d3167e058e903378955c165d21007361217a73085cc2,ebb61d39975d5120c783a04e79d7ff6d0a4ee17979e903a92d526e94a8259249,3f492c995d6a2d10b5736987dbf8bb8a61d1b7f0d7d8d9012b531551f2a39a35,RGB,RGB,2048,2048,382143
